,name,city,country,iata,icao,lat,lon,altitude,timezone,dst,tz_database_time,type,source,evcent,pagerank,degree_centrality,closeness,betweenness
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,PFNO,66.81790161,-161.01899719999997,55,-9,A,America/Anchorage,airport,OurAirports,1.5080623870156672e-06,0.00021977526269758164,0.0011682242990654205,0.18370247937302475,0.0
7182,Selawik Airport,Selawik,United States,WLK,PASK,66.60009766,-159.98599240000001,17,-9,A,America/Anchorage,airport,OurAirports,1.4862764683644584e-06,0.00012621264126158583,0.0005841121495327102,0.18369231771358382,0.0
7183,Brevig Mission Airport,Brevig Mission,United States,KTS,PFKT,65.3312988281,-166.46600341799999,38,-9,A,America/Anchorage,airport,OurAirports,1.5536293067098962e-06,0.00029208220095068165,0.0017523364485981306,0.18375330453885394,1.2798250427973495e-07
7184,Elim Airport,Elim,United States,ELI,PFEL,64.61470032,-162.2720032,162,-9,A,America/Anchorage,airport,OurAirports,1.5539441479099182e-06,0.000227705707581049,0.0017523364485981306,0.18374313725591593,8.532166951982329e-08
7185,Golovin Airport,Golovin,United States,GLV,PAGL,64.5504989624,-163.007003784,59,-9,A,America/Anchorage,airport,OurAirports,1.5533232426073985e-06,0.0002461316281097154,0.0017523364485981306,0.18374313725591593,8.532166951982329e-08
7186,Teller Airport,Teller,United States,TLA,PATE,65.2404022217,-166.339004517,294,-9,A,America/Anchorage,airport,OurAirports,1.5311984821675195e-06,0.00018935382538946762,0.0011682242990654205,0.18373297109805067,0.0
7187,Wales Airport,Wales,United States,WAA,PAIW,65.62259300000001,-168.095,22,-9,A,America/Anchorage,airport,OurAirports,1.5751191638662512e-06,0.00036988711087693237,0.0020443925233644858,0.18376347294705153,0.00028813127796844336
7188,White Mountain Airport,White Mountain,United States,WMO,PAWM,64.689201355,-163.412994385,267,-9,A,America/Anchorage,airport,OurAirports,1.5311940572035172e-06,0.00017640364706952703,0.0011682242990654205,0.18373297109805067,0.0
7190,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.9394989014,-161.154006958,154,-9,A,America/Anchorage,airport,OurAirports,1.574780938775043e-06,0.00024124008401814827,0.0020443925233644858,0.18374313725591593,1.564230607863427e-07
7191,St Michael Airport,St. Michael,United States,SMK,PAMK,63.49010086,-162.1100006,98,-9,A,America/Anchorage,airport,OurAirports,1.5074653508410671e-06,0.00018964106661963155,0.0011682242990654205,0.18354002761433527,7.11013912665194e-08
7192,Shaktoolik Airport,Shaktoolik,United States,SKK,PFSH,64.37110138,-161.223999,24,-9,A,America/Anchorage,airport,OurAirports,3.0165443608580073e-06,0.0002474190038108285,0.0017523364485981306,0.18375330453885394,7.11013912665194e-08
7194,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,PATC,65.56310272,-167.9219971,271,-9,A,America/Anchorage,airport,OurAirports,1.508754053243811e-06,0.00010662911670178662,0.0005841121495327102,0.18373297109805067,0.0
7195,Atka Airport,Atka,United States,AKB,PAAK,52.22029877,-174.2059937,57,-10,A,America/Adak,airport,OurAirports,9.134067331920082e-32,0.00021704870419279963,0.0005841121495327102,0.0005257009345794393,0.0
7198,Yakataga Airport,Yakataga,United States,CYT,PACY,60.0820007324,-142.492996216,12,-9,A,America/Anchorage,airport,OurAirports,,,,,
7199,Alakanuk Airport,Alakanuk,United States,AUK,PAUK,62.6800422668,-164.65992736799998,10,-9,A,America/Anchorage,airport,OurAirports,4.2643922583980344e-08,0.0002244376732748384,0.0011682242990654205,0.15513359430188584,2.6876325898744335e-06
7201,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.9329986572,-164.031005859,11,-9,A,America/Anchorage,airport,OurAirports,1.5093373770633806e-06,0.0003206395675270458,0.0014602803738317756,0.18400785280801066,4.2660834759911645e-08
7202,False Pass Airport,False Pass,United States,KFP,PAKF,54.8474006652832,-163.41000366210938,20,-9,A,America/Anchorage,airport,OurAirports,1.46256296782237e-06,0.00014677488558295922,0.0005841121495327102,0.18335761248004903,0.0
7203,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,PAOU,56.007499694824,-161.16000366211,14,-9,A,America/Anchorage,airport,OurAirports,1.46256296782237e-06,0.00014677488558295922,0.0005841121495327102,0.18335761248004903,0.0
7204,Port Moller Airport,Cold Bay,United States,PML,PAAL,56.0060005188,-160.561004639,20,-9,A,America/Anchorage,airport,OurAirports,,,,,
7205,Klawock Airport,Klawock,United States,KLW,PAKW,55.5792007446,-133.076004028,80,-9,A,America/Anchorage,airport,OurAirports,1.002175668389055e-05,0.00024181771034489452,0.0011682242990654205,0.20535462986990097,0.0
7206,Quinhagak Airport,Quinhagak,United States,KWN,PAQH,59.75510025,-161.84500119999998,42,-9,A,America/Anchorage,airport,OurAirports,1.4881455772384392e-06,0.00036049880399714556,0.0017523364485981306,0.1840180494085209,0.0005756653042502478
7207,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.030601501499994,-163.533004761,15,-9,A,America/Anchorage,airport,OurAirports,1.5065084001941373e-06,0.0002672878486298047,0.0017523364485981306,0.1839263206660852,5.8104056942999666e-06
7208,Koyukuk Airport,Koyukuk,United States,KYU,PFKU,64.8760986328,-157.727005005,149,-9,A,America/Anchorage,airport,OurAirports,7.206502878829651e-09,0.00013276361712669172,0.0011682242990654205,0.14588541578992964,0.00020129088273116718
7209,Scammon Bay Airport,Scammon Bay,United States,SCM,PACM,61.84529876710001,-165.570999146,14,-9,A,America/Anchorage,airport,OurAirports,4.298723407718175e-08,0.00024427772462778594,0.0008761682242990653,0.15506839690059154,0.0005759212692588073
7210,Nondalton Airport,Nondalton,United States,NNL,PANO,59.980201721190994,-154.8390045166,314,-9,A,America/Anchorage,airport,OurAirports,,,,,
7213,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.9608001709,-162.88099670399998,30,-9,A,America/Anchorage,airport,OurAirports,1.509022278106392e-06,0.0002626163399707235,0.0014602803738317756,0.18400785280801066,4.2660834759911645e-08
7214,Nikolai Airport,Nikolai,United States,NIB,PAFS,63.01860046386719,-154.35800170898438,441,-9,A,America/Anchorage,airport,OurAirports,1.4834085861523201e-06,0.00014182389226695164,0.0005841121495327102,0.18348932034623539,0.0
7217,Akiak Airport,Akiak,United States,AKI,PFAK,60.9029006958,-161.231002808,30,-9,A,America/Anchorage,airport,OurAirports,2.149817460580806e-08,0.00025832608144342017,0.0011682242990654205,0.15507563834996585,1.7064333903964658e-07
7220,Wainwright Airport,Wainwright,United States,AIN,PAWI,70.6380004883,-159.994995117,41,-9,A,America/Anchorage,airport,OurAirports,1.5088257976930264e-06,0.00017722477360534916,0.0011682242990654205,0.1834183772232073,0.0
7221,Zapala Airport,ZAPALA,Argentina,APZ,SAHZ,-38.975497999999995,-70.113602,3330,-3,N,America/Argentina/Salta,airport,OurAirports,,,,,
7222,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS,SAHS,-37.3905982971,-68.9041976929,1968,-3,N,America/Argentina/Salta,airport,OurAirports,,,,,
7226,Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT,SCNT,-51.67150115966797,-72.52839660644531,217,-4,S,America/Santiago,airport,OurAirports,,,,,
7229,Sierra Grande Airport,Sierra Grande,Argentina,SGV,SAVS,-41.5917015076,-65.33940124509999,688,-3,N,America/Argentina/Salta,airport,OurAirports,,,,,
7230,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB,SAVJ,-41.3208999634,-69.5748977661,2925,-3,N,America/Argentina/Salta,airport,OurAirports,,,,,
7233,Chenega Bay Airport,Chenega,United States,NCN,PFCB,60.0773010254,-147.992004395,72,-9,A,America/Anchorage,airport,OurAirports,,,,,
7235,Tok Junction Airport,Tok,United States,TKJ,PFTO,63.32949829,-142.9539948,1639,-9,A,America/Anchorage,airport,OurAirports,1.6562724023604944e-34,0.0002946123939211068,0.0005841121495327102,0.0002920560747663551,0.0
7236,Circle City /New/ Airport,Circle,United States,IRC,PACR,65.83049799999999,-144.076008,613,-9,A,America/Anchorage,airport,OurAirports,1.621341673860867e-07,0.0001535334427979059,0.0005841121495327102,0.17113062198537327,0.0002880459562989235
7240,Sleetmute Airport,Sleetmute,United States,SLQ,PASL,61.7005004883,-157.166000366,190,-9,A,America/Anchorage,airport,OurAirports,3.1441931257092125e-10,0.0002110834870869599,0.0011682242990654205,0.13378952176085443,0.0011512452868309756
7242,Healy River Airport,Healy,United States,HKB,PAHV,63.8661994934082,-148.968994140625,1263,-9,A,America/Anchorage,airport,OurAirports,1.122615244327276e-05,0.00012841119977630155,0.0005841121495327102,0.20708341978212574,0.0
7244,Klawock Seaplane Base,Klawock,United States,AQC,PAQC,55.5546989440918,-133.10200500488278,0,-9,A,America/Anchorage,airport,OurAirports,,,,,
7245,Minchumina Airport,Lake Minchumina,United States,MHM,PAMH,63.88600158691406,-152.302001953125,678,-9,A,America/Anchorage,airport,OurAirports,,,,,
7246,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,PAML,64.99759674069999,-150.643997192,270,-9,A,America/Anchorage,airport,OurAirports,1.122615244327276e-05,0.00012841119977630155,0.0005841121495327102,0.20709633424547355,0.0002876193479513243
7251,Natuashish Airport,Natuashish,Canada,\N,CNH2,55.913897999999996,-61.184399,30,-4,A,America/Halifax,airport,OurAirports,,,,,
7252,Postville Airport,Postville,Canada,YSO,CCD4,54.9105,-59.78507,193,-4,A,America/Halifax,airport,OurAirports,5.409493003066107e-06,0.0002392999914376046,0.0017523364485981306,0.18800824999298918,0.0008625309774541469
7253,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB,CYKG,61.5886001587,-71.929397583,501,-5,A,America/Toronto,airport,OurAirports,2.8240517616486425e-09,0.0002482728191347451,0.0011682242990654205,0.14296494401696952,0.00019317754956129683
7254,Alma Airport,Alma,Canada,YTF,CYTF,48.50889968869999,-71.64189910889998,445,-5,A,America/Toronto,airport,OurAirports,,,,,
7255,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,CYGV,50.281898498535156,-63.61140060424805,124,-5,A,America/Toronto,airport,OurAirports,1.625505268626139e-05,0.00014757041241927402,0.0011682242990654205,0.20100415953187872,0.0
7256,Rimouski Airport,Rimouski,Canada,YXK,CYXK,48.47809982299805,-68.49690246582031,82,-5,A,America/Toronto,airport,OurAirports,,,,,
7259,Tadoule Lake Airport,Tadoule Lake,Canada,XTL,CYBQ,58.7061,-98.512199,923,-6,A,America/Winnipeg,airport,OurAirports,,,,,
7260,Lac Brochet Airport,Lac Brochet,Canada,XLB,CZWH,58.617500305200004,-101.46900177,1211,-6,A,America/Winnipeg,airport,OurAirports,,,,,
7261,South Indian Lake Airport,South Indian Lake,Canada,XSI,CZSN,56.7928009033,-98.9072036743,951,-6,A,America/Winnipeg,airport,OurAirports,,,,,
7262,Brochet Airport,Brochet,Canada,YBT,CYBT,57.8894,-101.679001,1136,-6,A,America/Winnipeg,airport,OurAirports,,,,,
7263,Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,CZGR,52.04560089111328,-95.4657974243164,1005,-6,A,America/Winnipeg,airport,OurAirports,,,,,
7264,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR,CYCR,54.61059951782226,-97.76080322265624,709,-6,A,America/Winnipeg,airport,OurAirports,,,,,
7265,Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,CYRS,54.167198181152344,-93.55719757080078,729,-6,A,America/Winnipeg,airport,OurAirports,,,,,
7266,Rainbow Lake Airport,Rainbow Lake,Canada,YOP,CYOP,58.49140167236328,-119.40799713134766,1759,-7,A,America/Edmonton,airport,OurAirports,0.00025477230740600197,0.00011624372869490298,0.0011682242990654205,0.23757259404966147,0.0
7267,Bonnyville Airport,Bonnyville,Canada,YBY,CYBF,54.304199,-110.744003,1836,-7,A,America/Edmonton,airport,OurAirports,,,,,
7268,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,CAC8,49.1833000183,-123.94999694799999,0,-8,A,America/Vancouver,airport,OurAirports,,,,,
7269,Ganges Seaplane Base,Ganges,Canada,YGG,CAX6,48.8545,-123.4969,0,-8,A,America/Vancouver,airport,OurAirports,,,,,
7272,Fort St James Airport,Fort St. James,Canada,YJM,CYJM,54.39720153808594,-124.26300048828124,2364,-8,A,America/Vancouver,airport,OurAirports,,,,,
7273,Boundary Bay Airport,Boundary Bay,Canada,YDT,CZBB,49.074199676499994,-123.012001038,6,-8,A,America/Vancouver,airport,OurAirports,,,,,
7274,Langley Airport,Langley Township,Canada,\N,CYNJ,49.10079956049999,-122.630996704,34,-8,A,America/Vancouver,airport,OurAirports,,,,,
7275,Denny Island Airport,Bella Bella,Canada,ZEL,CYJQ,52.139702,-128.063997,162,-8,A,America/Vancouver,airport,OurAirports,1.608237019768448e-05,0.00025109344020943333,0.0017523364485981306,0.20154091883389985,0.0005757506259197676
7277,Wekweètì Airport,Wekweeti,Canada,YFJ,CFJ2,64.190804,-114.07700200000001,1208,-7,A,America/Edmonton,airport,OurAirports,1.3876084271235824e-05,9.710087036570587e-05,0.0005841121495327102,0.19854057871733638,0.0
7278,Camaguey-Campo Cuatro Milpas Airport,Guasave,Mexico,\N,MM52,25.652200698853,-108.53800201416,92,-7,A,America/Mazatlan,airport,OurAirports,,,,,
7280,Cabo San Lucas International Airport,Cabo San Lucas,Mexico,\N,MMSL,22.9477005005,-109.93699646,459,-7,A,America/Mazatlan,airport,OurAirports,,,,,
7291,Corn Island,Corn Island,Nicaragua,RNI,MNCI,12.1628999710083,-83.06379699707031,1,-6,U,America/Managua,airport,OurAirports,,,,,
7292,San Pedro Airport,Bonanza,Nicaragua,BZA,MNBZ,13.949999809265135,-84.5999984741211,600,-6,U,America/Managua,airport,OurAirports,,,,,
7293,Rosita Airport,Rosita,Nicaragua,RFS,MNRT,13.889699935913086,-84.40889739990234,193,-6,U,America/Managua,airport,OurAirports,,,,,
7294,Siuna,Siuna,Nicaragua,SIU,MNSI,13.727222442626953,-84.77777862548828,606,-6,U,America/Managua,airport,OurAirports,,,,,
7295,Waspam Airport,Waspam,Nicaragua,WSP,MNWP,14.7391996383667,-83.96939849853516,98,-6,U,America/Managua,airport,OurAirports,,,,,
7296,San Carlos,San Carlos,Nicaragua,\N,MNSC,11.133399963378906,-84.7699966430664,91,-6,U,America/Managua,airport,OurAirports,,,,,
7297,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,MRCR,9.8705101013184,-85.481399536133,50,-6,U,America/Costa_Rica,airport,OurAirports,,,,,
7301,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,MDCZ,18.907499313354002,-70.721900939941,3950,-4,U,America/Santo_Domingo,airport,OurAirports,,,,,
7302,Negril Airport,Negril,Jamaica,NEG,MKNG,18.34280014038086,-78.33209991455078,9,-5,U,America/Jamaica,airport,OurAirports,,,,,
7307,José Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR,TJRV,18.245300293,-65.6434020996,38,-4,A,America/Puerto_Rico,airport,OurAirports,,,,,
7309,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,VI22,18.338600158691406,-64.94069671630861,0,-4,A,America/St_Thomas,airport,OurAirports,1.6562724023604944e-34,0.0002946123939211068,0.0005841121495327102,0.0002920560747663551,0.0
7311,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,SAVR,-45.013599,-70.812202,2286,-3,N,America/Catamarca,airport,OurAirports,,,,,
7312,Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,SAWS,-44.048599243199995,-70.4589004517,2407,-3,N,America/Catamarca,airport,OurAirports,,,,,
7313,Uyuni Airport,Uyuni,Bolivia,UYU,SLUY,-20.4463005066,-66.8483963013,11136,-4,U,America/La_Paz,airport,OurAirports,2.4634767157103412e-05,8.774769166380224e-05,0.0005841121495327102,0.2040047745193616,0.0
7320,Abaiang Airport,Abaiang Atoll,Kiribati,ABF,NGAB,1.7986099720001218,173.04100036621094,0,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7323,Afobakka Airstrip,Afobaka,Suriname,\N,SMAF,4.998505000000001,-54.992033,80,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7324,Alalapadu Airstrip,Alapadu,Suriname,\N,SMDU,2.5235,-56.3247,880,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7325,Albina Airport,Albina,Suriname,ABN,SMBN,5.512720108032227,-54.05009841918945,19,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7330,Drietabbetje Airport,Drietabbetje,Suriname,DRJ,SMDA,4.1166667938199994,-54.6666717529,236,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7331,Kabalebo Airport,Kabalebo,Suriname,\N,SMKA,4.406000137329102,-57.222999572753906,535,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7332,Kayser Airport,Kayser,Suriname,\N,SMKE,3.0999999046325684,-56.48300170898438,849,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7333,Kwamalasoemoetoe Airport Airport,Kwamelasemoetoe,Suriname,\N,SMSM,2.3333299160003658,-56.78333282470703,905,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7334,Moengo Airstrip,Moengo,Suriname,\N,SMMO,5.6076,-54.4003,49,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7335,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,SMNI,5.9555602073669425,-57.03939819335938,9,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7336,Vincent Fayks Airport,Paloemeu,Suriname,OEM,SMPA,3.3452799320220947,-55.44250106811523,714,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7338,Sipaliwini Airport,Sipaliwini,Suriname,\N,SMSI,1.9660500288009644,-56.003501892089844,744,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7339,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,SMST,4.349999904632568,-54.41666793823242,187,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7340,Totness Airport,Totness,Suriname,TOT,SMCO,5.865829944610597,-56.32749938964844,10,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7341,Wageningen Airstrip,Wageningen,Suriname,AGI,SMWA,5.766666889190001,-56.6333312988,6,-3,U,America/Paramaribo,airport,OurAirports,,,,,
7343,Codela Airport,Guapiles,Costa Rica,CSC,MRCA,10.4139995575,-85.0916976929,328,-6,U,America/Costa_Rica,airport,OurAirports,,,,,
7346,Orinduik Airport,Orinduik,Guyana,ORJ,SYOR,4.725269794464111,-60.03499984741211,1797,-4,U,America/Guyana,airport,OurAirports,,,,,
7347,Annai Airport,Annai,Guyana,NAI,SYAN,3.959439992904663,-59.12419891357422,301,-4,U,America/Guyana,airport,OurAirports,,,,,
7348,Apoteri Airport,Apoteri,Guyana,\N,SYAP,4.0138797760009775,-58.60499954223633,301,-4,U,America/Guyana,airport,OurAirports,,,,,
7349,Imbaimadai Airport,Imbaimadai,Guyana,IMB,SYIB,5.708109855651856,-60.2942008972168,1646,-4,U,America/Guyana,airport,OurAirports,,,,,
7350,Kamarang Airport,Kamarang,Guyana,KAR,SYKM,5.865340232849121,-60.61420059204102,1601,-4,U,America/Guyana,airport,OurAirports,,,,,
7351,Mabaruma Airport,Mabaruma,Guyana,USI,SYMB,8.199999809265138,-59.78329849243164,45,-4,U,America/Guyana,airport,OurAirports,,,,,
7352,Mahdia Airport,Mahdia,Guyana,MHA,SYMD,5.277490139007568,-59.151100158691406,300,-4,U,America/Guyana,airport,OurAirports,,,,,
7353,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,SGPJ,-22.63999938964844,-55.83000183105469,1873,-4,U,America/Asuncion,airport,OurAirports,,,,,
7354,Alcides Fernández Airport,Acandi,Colombia,ACD,SKAD,8.51667,-77.3,50,-5,U,America/Bogota,airport,OurAirports,,,,,
7355,Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA,6.951867999999999,-71.857179,680,-5,U,America/Bogota,airport,OurAirports,0.0003839491953701808,0.0001352779579453596,0.0011682242990654205,0.23885418396217853,0.0
7357,Batagay Airport,Batagay,Russia,\N,UEBB,67.64800262451199,134.69500732422,696,10,N,Asia/Vladivostok,airport,OurAirports,,,,,
7359,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,SKVG,0.978767,-76.6056,1248,-5,U,America/Bogota,airport,OurAirports,0.000378406003290644,7.767868576838134e-05,0.0005841121495327102,0.2388370051514793,0.0
7360,El Bagre Airport,El Bagre,Colombia,EBG,SKEB,7.59647,-74.8089,180,-5,U,America/Bogota,airport,OurAirports,,,,,
7361,Juan H White Airport,Caucasia,Colombia,CAQ,SKCU,7.96847,-75.1985,174,-5,U,America/Bogota,airport,OurAirports,,,,,
7362,Mandinga Airport,Condoto,Colombia,COG,SKCD,5.08333,-76.7,213,-5,U,America/Bogota,airport,OurAirports,,,,,
7363,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL,9.50945,-75.5854,16,-5,U,America/Bogota,airport,OurAirports,,,,,
7364,Cabo Frio Airport,Cabo Frio,Brazil,CFB,SBCB,-22.921699523900003,-42.0742988586,23,-3,S,America/Sao_Paulo,airport,OurAirports,7.040932223850673e-05,0.00014306029475802523,0.0017523364485981306,0.20992412413086595,2.2183634075154061e-07
7367,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,SWSI,-11.885000228881836,-55.58610916137695,1227,-4,S,America/Campo_Grande,airport,OurAirports,0.00014369435758646525,0.00010984842121899733,0.0011682242990654205,0.22837423283310418,0.0
7368,Gurupi Airport,Gurupi,Brazil,GRP,SWGI,-11.73960018157959,-49.13219833374024,1148,-3,S,America/Fortaleza,airport,OurAirports,1.8322715632802714e-38,0.00011374013332394858,0.0005841121495327102,0.00038940809968847346,0.0005766038426149659
7369,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,SNKE,-9.31997013092041,-50.32849884033203,597,-3,S,America/Belem,airport,OurAirports,4.846570954898847e-10,0.00012918205754118906,0.0002920560747663551,0.1349355571767467,0.0
7370,Breves Airport,Breves,Brazil,BVS,SNVS,-1.6365300416946411,-50.44359970092773,98,-3,S,America/Belem,airport,OurAirports,3.4453862984184646e-05,7.385996295984103e-05,0.0002920560747663551,0.20895231026603367,0.0
7371,Soure Airport,Soure,Brazil,SFK,SNSW,-0.6994310021400452,-48.52099990844727,43,-3,S,America/Belem,airport,OurAirports,,,,,
7372,Parintins Airport,Parintins,Brazil,PIN,SWPI,-2.6730198860168457,-56.777198791503906,87,-4,S,America/Boa_Vista,airport,OurAirports,4.050359722248068e-05,8.284777614598279e-05,0.0005841121495327102,0.20897298594337474,0.0
7373,Barreiras Airport,Barreiras,Brazil,BRA,SNBR,-12.078900337219238,-45.00899887084961,2447,-3,S,America/Fortaleza,airport,OurAirports,0.0002435948914197498,0.00010048261291819645,0.0011682242990654205,0.23359522507218403,0.0
7374,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST,-10.4647216796875,-50.51861190795898,663,-4,S,America/Campo_Grande,airport,OurAirports,7.89772225551841e-41,4.421205110326492e-05,0.0002920560747663551,0.0,0.0
7375,Minaçu Airport,Minacu,Brazil,MQH,SBMC,-13.5491,-48.195301,1401,-3,S,America/Sao_Paulo,airport,OurAirports,1.233624216311976e-37,0.00014089507901330137,0.0005841121495327102,0.0004380841121495327,0.0008646497989138896
7376,Araguaína Airport,Araguaina,Brazil,AUX,SWGN,-7.227869999999999,-48.240501,771,-3,S,America/Fortaleza,airport,OurAirports,0.00012767571325475542,0.0001328557737734965,0.0017523364485981306,0.22832712593689275,3.668831789352402e-07
7377,Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,SWNA,-5.118030071258545,-60.36489868164063,118,-4,S,America/Boa_Vista,airport,OurAirports,,,,,
7378,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,LVR,SWFE,-13.314443588256836,-56.11277770996094,1345,-4,S,America/Campo_Grande,airport,OurAirports,,,,,
7379,Franca Airport,Franca,Brazil,FRC,SIMK,-20.592199325561523,-47.38290023803711,3292,-3,S,America/Sao_Paulo,airport,OurAirports,,,,,
7380,Dourados Airport,Dourados,Brazil,DOU,SSDO,-22.2019,-54.926601,1503,-4,S,America/Campo_Grande,airport,OurAirports,0.0007568574945244028,0.00012755961143982048,0.0017523364485981306,0.25382478939281267,3.5089267578667323e-06
7381,Lábrea Airport,Labrea,Brazil,LBR,SWLB,-7.278969764709473,-64.76950073242189,190,-4,S,America/Boa_Vista,airport,OurAirports,,,,,
7382,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,SWRD,-16.586,-54.7248,1467,-4,S,America/Campo_Grande,airport,OurAirports,2.0442735309319755e-05,8.16753236275508e-05,0.0005841121495327102,0.20230214557576415,0.0
7383,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,SBGU,-25.3875007629,-51.520198822,3494,-3,S,America/Sao_Paulo,airport,OurAirports,4.3920291824180956e-05,7.419194633091479e-05,0.0005841121495327102,0.20905191813825422,0.0
7384,Santa Terezinha Airport,Joacaba,Brazil,JCB,SSJA,-27.1714000702,-51.5532989502,2546,-3,S,America/Sao_Paulo,airport,OurAirports,2.7170278605257916e-05,0.00020635546072720983,0.0017523364485981306,0.20280870402016418,2.0209902906730294e-06
7394,General Leite de Castro Airport,Rio Verde,Brazil,RVD,SWLC,-17.8347225189209,-50.95611190795898,2464,-3,S,America/Sao_Paulo,airport,OurAirports,4.034730828228609e-05,7.427293911321656e-05,0.0005841121495327102,0.20540543821526372,0.0
7395,Romeu Zema Airport,Araxa,Brazil,AAX,SBAX,-19.563199996948,-46.960399627686,3276,-3,S,America/Sao_Paulo,airport,OurAirports,1.1546820382752834e-05,8.435659867279201e-05,0.0005841121495327102,0.20199450849307593,0.0
7396,Maués Airport,Maues,Brazil,MBZ,SWMW,-3.3721699999999997,-57.7248,69,-4,S,America/Boa_Vista,airport,OurAirports,,,,,
7397,Borba Airport,Borba,Brazil,RBB,SWBR,-4.4063401222229,-59.60240173339844,293,-4,S,America/Boa_Vista,airport,OurAirports,,,,,
7398,Coari Airport,Coari,Brazil,CIZ,SWKO,-4.1340599060058585,-63.13259887695313,131,-4,S,America/Boa_Vista,airport,OurAirports,4.050359722248068e-05,8.284777614598279e-05,0.0005841121495327102,0.20897298594337474,0.0
7399,Barcelos Airport,Barcelos,Brazil,BAZ,SWBC,-0.981292,-62.919601,112,-4,S,America/Boa_Vista,airport,OurAirports,4.050359722248068e-05,8.284777614598279e-05,0.0005841121495327102,0.20897298594337474,0.0
7406,Diamantino Airport,Diamantino,Brazil,DMT,SWDM,-14.37689971923828,-56.40039825439453,1476,-4,S,America/Campo_Grande,airport,OurAirports,,,,,
7407,Guanambi Airport,Guanambi,Brazil,GNM,SNGI,-14.208200454711914,-42.74610137939453,1815,-3,S,America/Fortaleza,airport,OurAirports,1.7370620054004191e-06,0.00010574010376553147,0.0005841121495327102,0.185301585828144,0.00028804595629892347
7408,Tsletsi Airport,Djelfa,Algeria,QDJ,DAFI,34.6657,3.3510000000000004,3753,1,U,Africa/Algiers,airport,OurAirports,,,,,
7409,Nzagi Airport,Nzagi,Angola,NZA,FNZG,-7.7169399261499985,21.358200073200003,2431,1,U,Africa/Luanda,airport,OurAirports,,,,,
7411,Lucapa Airport,Lucapa,Angola,LBZ,FNLK,-8.445727348330001,20.7320861816,3029,1,U,Africa/Luanda,airport,OurAirports,,,,,
7413,Am Timan Airport,Am Timan,Chad,AMC,FTTN,11.034000396700002,20.2740001678,1420,1,U,Africa/Ndjamena,airport,OurAirports,,,,,
